Coupons,Year,Quarter,Origin,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCountry,OriginStateFips,OriginState,OriginStateName,OriginWac,RoundTrip,OnLine,DollarCred,FarePerMile,RPCarrier,Passengers,ItinFare,BulkFare,Distance,DistanceGroup,MilesFlown,ItinGeoType
4,2021,1,IAH,12266,1226603,31453,US,48,TX,Texas,74,1.0,0.0,1,55,AA,1.0,221.0,0.0,4018.0,9,4018.0,1
4,2021,1,BOI,10713,1071302,30713,US,16,ID,Idaho,83,1.0,0.0,1,0.0909,OO,1.0,559.0,0.0,6152.0,13,6152.0,1
3,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,0.0,0.0,1,0.0753,AA,1.0,171.0,0.0,2272.0,5,2272.0,1
5,2021,1,SAN,14679,1467903,33570,US,6,CA,California,91,1.0,0.0,1,0.0587,AA,1.0,382.0,0.0,6606.0,14,6504.0,1
4,2021,1,ITO,12402,1240203,32402,US,15,HI,Hawaii,2,1.0,1.0,1,0.0173,HA,4.0,11.0,0.0,636.0,2,636.0,1
3,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,0.0,0.0,1,0.0875,AA,1.0,177.0,0.0,2023.0,5,2023.0,1
1,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,0.0,1.0,1,0.0387,NK,3.0,46.0,0.0,1189.0,3,1189.0,1
5,2021,1,EWR,11618,1161802,31703,US,34,NJ,New Jersey,21,1.0,0.0,1,0.0702,OO,1.0,701.0,0.0,9984.0,20,9984.0,1
3,2021,1,BDL,10529,1052906,30529,US,9,CT,Connecticut,11,0.0,1.0,1,0.0009,DL,1.0,5.0,0.0,5729.0,12,5729.0,1
1,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,1.0,1,0.0419,UA,1.0,107.0,0.0,2556.0,6,2556.0,1
5,2021,1,DFW,11298,1129806,30194,US,48,TX,Texas,74,1.0,0.0,1,0.2324,YV,1.0,1902.0,0.0,8285.0,17,8183.0,1
4,2021,1,CLE,11042,1104205,30647,US,39,OH,Ohio,44,1.0,0.0,1,0.2213,UA,1.0,2017.0,0.0,9116.0,19,9116.0,1
4,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,1.0,1.0,1,0.0641,DL,1.0,658.0,0.0,10263.0,21,10263.0,1
2,2021,1,EWR,11618,1161802,31703,US,34,NJ,New Jersey,21,0.0,0.0,1,0.3884,UA,1.0,654.0,0.0,1684.0,4,1684.0,1
4,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,1.0,1.0,1,0.0469,AA,2.0,359.0,0.0,7662.0,16,7662.0,1
2,2021,1,DFW,11298,1129806,30194,US,48,TX,Texas,74,1.0,1.0,1,0.0939,AA,1.0,699.0,0.0,7448.0,15,7448.0,1
1,2021,1,DFW,11298,1129806,30194,US,48,TX,Texas,74,0.0,1.0,1,0.2789,AA,2.0,1035.0,0.0,3711.0,8,3711.0,1
3,2021,1,SAN,14679,1467903,33570,US,6,CA,California,91,1.0,1.0,1,0.0606,WN,1.0,330.0,0.0,5448.0,11,5448.0,1
2,2021,1,MIA,13303,1330303,32467,US,12,FL,Florida,33,1.0,1.0,1,0.1306,AA,2.0,273.0,0.0,2090.0,5,2090.0,1
3,2021,1,SLC,14869,1486903,34614,US,49,UT,Utah,87,1.0,0.0,1,0.1158,DL,1.0,698.0,0.0,6029.0,13,6029.0,1
2,2021,1,MDW,13232,1323202,30977,US,17,IL,Illinois,41,0.0,1.0,1,0.1827,WN,1.0,398.0,0.0,2179.0,5,2179.0,1
3,2021,1,RDU,14492,1449202,34492,US,37,NC,North Carolina,36,0.0,1.0,1,0.0015,AS,1.0,6.0,0.0,4055.0,9,4055.0,1
1,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,1.0,1,0.4171,AA,1.0,1066.0,0.0,2556.0,6,2556.0,1
2,2021,1,CHS,10994,1099402,30994,US,45,SC,South Carolina,37,0.0,1.0,1,0.1503,AA,1.0,247.0,0.0,1643.0,4,1643.0,1
4,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,1.0,1.0,1,0.1122,AS,1.0,354.0,0.0,3154.0,7,3154.0,1
2,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,1.0,1.0,1,101,AA,2.0,211.0,0.0,2090.0,5,2090.0,1
2,2021,1,LAX,12892,1289208,32575,US,6,CA,California,91,1.0,1.0,1,0.0632,UA,1.0,314.0,0.0,4972.0,10,4972.0,1
2,2021,1,LGB,12954,1295407,32575,US,6,CA,California,91,1.0,1.0,1,0.1105,HA,2.0,552.0,0.0,4996.0,10,4996.0,1
2,2021,1,OGG,13830,1383002,33830,US,15,HI,Hawaii,2,0.0,1.0,1,0.2953,WN,1.0,747.0,0.0,2530.0,6,2530.0,1
2,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,0.0,0.0,1,0.0648,DL,1.0,109.0,0.0,1682.0,4,1682.0,1
4,2021,1,AUS,10423,1042302,30423,US,48,TX,Texas,74,1.0,1.0,1,0.2,UA,1.0,859.0,0.0,4294.0,9,4294.0,1
2,2021,1,OGG,13830,1383002,33830,US,15,HI,Hawaii,2,0.0,1.0,1,85,WN,1.0,253.0,0.0,2976.0,6,2976.0,1
4,2021,1,MSP,13487,1348702,31650,US,27,MN,Minnesota,63,1.0,1.0,1,58,AS,2.0,330.0,0.0,5694.0,12,5694.0,1
6,2021,1,GJT,11921,1192102,31921,US,8,CO,Colorado,82,1.0,0.0,1,0.0023,OO,1.0,11.0,0.0,4706.0,10,4706.0,1
2,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,0.0,1.0,1,0.1705,AA,2.0,410.0,0.0,2405.0,5,2405.0,1
2,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,0.0,1.0,1,0.0753,F9,2.0,141.0,0.0,1873.0,4,1873.0,1
1,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,1.0,1,0.3779,AA,1.0,966.0,0.0,2556.0,6,2556.0,1
2,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,0.0,1.0,1,0.3712,AA,1.0,1675.0,0.0,4512.0,10,4512.0,1
3,2021,1,OGG,13830,1383002,33830,US,15,HI,Hawaii,2,0.0,1.0,1,0.0869,AA,1.0,362.0,0.0,4168.0,9,4168.0,1
2,2021,1,DFW,11298,1129806,30194,US,48,TX,Texas,74,1.0,1.0,1,0.0656,AA,2.0,292.0,0.0,4450.0,9,4450.0,1
2,2021,1,SAN,14679,1467903,33570,US,6,CA,California,91,1.0,1.0,1,0.1271,AS,1.0,646.0,0.0,5082.0,11,5082.0,1
4,2021,1,BOS,10721,1072102,30721,US,25,MA,Massachusetts,13,1.0,1.0,1,74,AA,1.0,306.0,0.0,4133.0,9,4133.0,1
2,2021,1,LAX,12892,1289208,32575,US,6,CA,California,91,1.0,1.0,1,27,UA,1.0,138.0,0.0,5112.0,11,5112.0,1
2,2021,1,OGG,13830,1383002,33830,US,15,HI,Hawaii,2,1.0,1.0,1,785,HA,3.0,157.0,0.0,200.0,1,200.0,1
2,2021,1,ELP,11540,1154005,30615,US,48,TX,Texas,74,0.0,0.0,1,0.0714,QX,1.0,201.0,0.0,2816.0,6,2816.0,1
4,2021,1,DEN,11292,1129202,30325,US,8,CO,Colorado,82,1.0,1.0,1,62,AA,1.0,540.0,0.0,8704.0,18,8704.0,1
1,2021,1,OAK,13796,1379608,32457,US,6,CA,California,91,0.0,1.0,1,0.0587,WN,4.0,138.0,0.0,2349.0,5,2349.0,1
4,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,1.0,1.0,1,0.0525,WN,1.0,325.0,0.0,6194.0,13,6194.0,1
2,2021,1,STX,15027,1502704,34992,US,78,VI,U.S. Virgin Islands,4,0.0,1.0,1,0.2472,AA,2.0,329.0,0.0,1331.0,3,1331.0,1
4,2021,1,SBN,14696,1469608,34696,US,18,IN,Indiana,42,1.0,0.0,1,0.1057,OH,1.0,443.0,0.0,4192.0,9,4192.0,1
3,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,0.0,0.0,1,0.0571,DL,1.0,153.0,0.0,2678.0,6,2678.0,1
4,2021,1,OMA,13871,1387102,33316,US,31,NE,Nebraska,65,1.0,0.0,1,0.0508,AA,2.0,415.0,0.0,8176.0,17,8176.0,1
2,2021,1,ORD,13930,1393007,30977,US,17,IL,Illinois,41,1.0,1.0,1,0.0818,AA,1.0,339.0,0.0,4144.0,9,4144.0,1
2,2021,1,LAS,12889,1288903,32211,US,32,NV,Nevada,85,1.0,1.0,1,0.0735,HA,1.0,406.0,0.0,5524.0,12,5524.0,1
2,2021,1,PHL,14100,1410005,34100,US,42,PA,Pennsylvania,23,1.0,1.0,1,0.1339,AA,1.0,422.0,0.0,3152.0,7,3152.0,1
6,2021,1,OGG,13830,1383002,33830,US,15,HI,Hawaii,2,1.0,0.0,1,0.0461,UA,1.0,406.0,0.0,8804.0,18,8804.0,1
1,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,0.0,1.0,1,0.1315,DL,1.0,352.0,0.0,2677.0,6,2677.0,1
2,2021,1,ANC,10299,1029906,30299,US,2,AK,Alaska,1,1.0,1.0,1,0.2222,QX,2.0,116.0,0.0,522.0,2,522.0,1
1,2021,1,ADQ,10170,1017004,30070,US,2,AK,Alaska,1,0.0,1.0,1,1.0514,AS,1.0,266.0,0.0,253.0,1,253.0,1
2,2021,1,HNL,12173,1217305,32134,US,15,HI,Hawaii,2,0.0,1.0,1,74,AA,1.0,353.0,0.0,4769.0,10,4769.0,1
2,2021,1,OGG,13830,1383002,33830,US,15,HI,Hawaii,2,0.0,1.0,1,0.0011,AA,1.0,5.0,0.0,4564.0,10,4564.0,1
2,2021,1,MSY,13495,1349505,33495,US,22,LA,Louisiana,72,0.0,1.0,1,0.0209,NK,1.0,36.0,0.0,1720.0,4,1720.0,1
1,2021,1,CLT,11057,1105703,31057,US,37,NC,North Carolina,36,0.0,1.0,1,0.1159,AA,1.0,171.0,0.0,1475.0,3,1475.0,1
4,2021,1,SMF,14893,1489302,33192,US,6,CA,California,91,1.0,0.0,1,0.1227,QX,1.0,504.0,0.0,4106.0,9,4106.0,1
1,2021,1,STT,15024,1502403,34945,US,78,VI,U.S. Virgin Islands,4,0.0,1.0,1,0.3987,AA,1.0,606.0,0.0,1520.0,4,1520.0,1
1,2021,1,SJU,14843,1484306,34819,US,72,PR,Puerto Rico,3,0.0,1.0,1,0.0858,B6,8.0,123.0,0.0,1433.0,3,1433.0,1
2,2021,1,SEA,14747,1474703,30559,US,53,WA,Washington,93,1.0,1.0,1,0.0578,DL,1.0,311.0,0.0,5376.0,11,5376.0,1
4,2021,1,RDU,14492,1449202,34492,US,37,NC,North Carolina,36,1.0,1.0,1,0.1432,DL,1.0,560.0,0.0,3910.0,8,3910.0,1
5,2021,1,FAI,11630,1163002,31517,US,2,AK,Alaska,1,1.0,0.0,1,124,QX,1.0,573.0,0.0,4620.0,10,4620.0,1
